3.545897327293875967e-01,2.544413529166135723e-01,1.726900153973648377e-01,1.093522538099078040e-01,6.444263772672305379e-02,3.797400050806911537e-02,2.995763745125859176e-02,4.040347857404925913e-02,6.932023966156813932e-02,1.167155546248387077e-01,1.825960917402845718e-01,2.669676559438617924e-01,3.698352790249018196e-01,4.912032992910690399e-01,6.310754320470050027e-01,7.894548320369915162e-01,9.663441488405435376e-01,1.161745576072935826e+00,1.375660895127190253e+00,1.608091514095582042e+00
2.209816698732249285e-01,1.472440228960189279e-01,9.190985150405484028e-02,5.499503158568467415e-02,3.651353839874803969e-02,3.647766726607187121e-02,5.489822549826228748e-02,9.178469974376908536e-02,1.471454022802269057e-01,2.209875991985278676e-01,3.133176229678114599e-01,4.241409714865495006e-01,5.534623954068338403e-01,7.012859752540364644e-01,8.676151896424636467e-01,1.052452975701472448e+00,1.255801782670197264e+00,1.477663619486462521e+00,1.718040097083605389e+00,1.976932466013524792e+00
1.287085199426832027e-01,8.051552232513643770e-02,5.073222261850951487e-02,3.937386053074288378e-02,4.645383649431231166e-02,7.198392543839919611e-02,1.159744626893821490e-01,1.784345060657528959e-01,2.593719775698163921e-01,3.587937875342085969e-01,4.767059436328661137e-01,6.131136467954151348e-01,7.680213757560016008e-01,9.414329617111196757e-01,1.133351654346501869e+00,1.343780180312788897e+00,1.572720795078472955e+00,1.820175328960029537e+00,2.086145228020965803e+00,2.370631590439016279e+00
7.399035631087033660e-02,5.053092832709701887e-02,4.548722301204269347e-02,5.887386409288777184e-02,9.070369542828388143e-02,1.409879880770216198e-01,2.097366203674385643e-01,2.969582349040391644e-01,4.026603758056114257e-01,5.268496089423733153e-01,6.695316275057794364e-01,8.307113448858022275e-01,1.010392976532429543e+00,1.208580112229838965e+00,1.425275780003993686e+00,1.660482502709832442e+00,1.914202348197696413e+00,2.186436973834204434e+00,2.477187666047893977e+00,2.786455375480425101e+00
5.346628473190728759e-02,5.397927145438785601e-02,7.291382019650166635e-02,1.102839576609627725e-01,1.661019882606930564e-01,2.403786946902817800e-01,3.331235123437569778e-01,4.443446813895024494e-01,5.740493796918335612e-01,7.222438392590984080e-01,8.889334484782015489e-01,1.074122842048255588e+00,1.277815980237443139e+00,1.500016218846878857e+00,1.740726371064159395e+00,1.999948762220158827e+00,2.277685278320862317e+00,2.573937409105420127e+00,2.888706286280025459e+00,3.221992717490571589e+00
6.413821126764623903e-02,8.790791029754216335e-02,1.301048363627133053e-01,1.907424369657203800e-01,2.698324931790417325e-01,3.673853139133010370e-01,4.834099048521292019e-01,6.179141157426208952e-01,7.709047691292372217e-01,9.423877731259840962e-01,1.132368220415233440e+00,1.340850475325622071e+00,1.567838250562040736e+00,1.813334674928170465e+00,2.077342353187289881e+00,2.359863419043335853e+00,2.660899582086951654e+00,2.980452169434370635e+00,3.318522162688726240e+00,3.675110230769312647e+00
1.033234699463844997e-01,1.496756778609645011e-01,2.144606135997698670e-01,2.976911622560031168e-01,3.993785967331457409e-01,5.195327658926741643e-01,6.581622581649686499e-01,8.152745441939995841e-01,9.908761015049664111e-01,1.184972523707108261e+00,1.397568616350629345e+00,1.628668481231628107e+00,1.878275590668474271e+00,2.146392853047980775e+00,2.433022670751257444e+00,2.738166991410495132e+00,3.061827353315209610e+00,3.404004925673097315e+00,3.764700544335659593e+00,4.143914743517224331e+00
1.686147137964852660e-01,2.369132182236457496e-01,3.236497962913862381e-01,4.288367865281976776e-01,5.524849679851000506e-01,6.946037424352967671e-01,8.552012928111062395e-01,1.034284721333767143e+00,1.231860170229377660e+00,1.447932927462883379e+00,1.682507519541638352e+00,1.935587793125479017e+00,2.207176986918609973e+00,2.497277795100743880e+00,2.805892423372481570e+00,3.133022638536435700e+00,3.478669812407024775e+00,3.842834960732132377e+00,4.225518777717858221e+00,4.626721666668584199e+00
2.578457951508777435e-01,3.474892514012907774e-01,4.555759806293344649e-01,5.821177897750591246e-01,7.271249775689512251e-01,8.906065109464831320e-01,1.072570178452858070e+00,1.273022723981641846e+00,1.491969963647265418e+00,1.729416888145268283e+00,1.985367752586128853e+00,2.259826155484344401e+00,2.552795108331158858e+00,2.864277096968604663e+00,3.194274135805975856e+00,3.542787815771170301e+00,3.909819346765043058e+00,4.295369595280584818e+00,4.699439117759672158e+00,5.122028190183774754e+00
3.690626116455647532e-01,4.794817526085199955e-01,6.083492272205054396e-01,7.556763250105326124e-01,9.214728771986336886e-01,1.105747427479621958e+00,1.308507380529837505e+00,1.529759131471722489e+00,1.769508179005402138e+00,2.027759224485142564e+00,2.304516258862668199e+00,2.599782639125140182e+00,2.913561155610580933e+00,3.245854091379687389e+00,3.596663274652158293e+00,3.965990125171727332e+00,4.353835695243906123e+00,4.760200706087392319e+00,5.185085580054010990e+00,5.628490469197992674e+00
